id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob,interaction
197595,GEO-2004-1-297-444,2004,True,Clear,1,393,393,Georgia: South Ossetia,840,840,Government of Georgia - Republic of South Ossetia,63,63,Government of Georgia,343,343,Republic of South Ossetia,-1,"Kavkasia Press 19/8, AP 19/8",-,-,-,"Georgian Interior Ministry Spokesman Guram Donadze, Georgian oficials",1,Tskhinvali town,The Tskhinvali area,Shida Kartli region,Gori district,42.227636,43.968608,POINT (43.968608 42.227636),190528,Georgia,372,Europe,2,2,08/14/2004 00:00:00,08/19/2004 00:00:00,3,0,0,0,3,21,3,372,-,41
197596,GEO-2004-1-297-445,2004,True,Clear,1,393,393,Georgia: South Ossetia,840,840,Government of Georgia - Republic of South Ossetia,63,63,Government of Georgia,343,343,Republic of South Ossetia,-1,Associated Press (AP) 19/8 2004,-,-,-,South Ossetian Defence Minister Anatoly Barancevich,2,Tskhinvali town,The outskirt of Tskhinvali,Shida Kartli region,Gori district,42.227636,43.968608,POINT (43.968608 42.227636),190528,Georgia,372,Europe,1,1,08/19/2004 00:00:00,08/19/2004 00:00:00,0,0,3,0,3,3,3,372,-,41
197633,GEO-2004-1-297-446,2004,True,Clear,1,393,393,Georgia: South Ossetia,840,840,Government of Georgia - Republic of South Ossetia,63,63,Government of Georgia,343,343,Republic of South Ossetia,-1,Reuters 25/8 2004,-,-,-,State Minister for Conflicts Goga Khaindrava,5,South Ossetia,-,-,-,42.333333,44.0,POINT (44 42.333333),190529,Georgia,372,Europe,2,4,08/11/2004 00:00:00,08/19/2004 00:00:00,3,0,0,0,3,3,3,372,-,41
197634,GEO-2004-1-297-447,2004,True,Clear,1,393,393,Georgia: South Ossetia,840,840,Government of Georgia - Republic of South Ossetia,63,63,Government of Georgia,343,343,Republic of South Ossetia,-1,Associated Press (AP) 31/8 2004,-,-,-,Georgian Interior Minister Guram Donadze,1,Kekhvi village,Kekhvi,Shida Kartli region,Gori district,42.304261,43.939436,POINT (43.939436 42.304261),190528,Georgia,372,Europe,1,1,08/31/2004 00:00:00,08/31/2004 00:00:00,0,0,0,0,0,2,0,372,-,41
197635,GEO-2004-1-297-448,2004,True,Clear,1,393,393,Georgia: South Ossetia,840,840,Government of Georgia - Republic of South Ossetia,63,63,Government of Georgia,343,343,Republic of South Ossetia,-1,Associated Press (AP) 13/10 2004,-,-,-,Commander of the joint peacekeeping force,5,South Ossetia,-,-,-,42.333333,44.0,POINT (44 42.333333),190529,Georgia,372,Europe,1,1,10/12/2004 00:00:00,10/12/2004 00:00:00,0,0,0,0,0,2,0,372,-,41
218276,RUS-2002-1-348-457,2002,True,Clear,1,401,401,Russia (Soviet Union): Chechnya,852,852,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,57,57,Government of Russia (Soviet Union),352,352,Chechen Republic of Ichkeria,-1,"Associated Press (AP), 2002-08-03, Russian military carries out security sweeps in Chechnya",-,-,-,Russian ITAR-TASS,5,Pankisi Gorge,in Chechnya near the Pankisi Gorge,-,-,42.248159,45.446298,POINT (45.446298 42.248159),190531,Georgia,372,Europe,1,2,08/02/2002 00:00:00,08/03/2002 00:00:00,0,0,0,0,0,16,0,365,-,41
218456,RUS-2002-1-348-424,2002,True,Clear,1,401,401,Russia (Soviet Union): Chechnya,852,852,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,57,57,Government of Russia (Soviet Union),352,352,Chechen Republic of Ichkeria,-1,"Associated Press (AP), 2002-08-23, Georgia says Russian warplanes bomb village near Chechen border, killing at least one person",-,-,-,Georgian officials,2,Bukhrebi village,"Bukhrebi, Georgia",Kakheti region,Akhmeta district,42.167163,45.136394,POINT (45.136394 42.167163),190531,Georgia,372,Europe,1,1,08/23/2002 00:00:00,08/23/2002 00:00:00,0,0,0,0,0,1,0,365,-,41
203824,GEO-1992-1-297-193.2,1992,True,Clear,1,393,393,Georgia: South Ossetia,840,840,Government of Georgia - Republic of South Ossetia,63,63,Government of Georgia,343,343,Republic of South Ossetia,-1,Reuters 1992-06-25 SOUTH OSSETIA CONDEMNS RUSSIAN-GEORGIAN DEAL.,-,-,-,South Ossetian foreign minister,1,Karaleti village,"Znaur region, also know as Karaleti village.",Shida Kartli region,Gori district,42.06379,44.085222,POINT (44.085222 42.06379),190529,Georgia,372,Europe,1,1,06/24/1992 00:00:00,06/24/1992 00:00:00,0,0,0,4,4,4,4,372.0,-,41
266293,GRG-1992-1-812-0,1992,False,Clear,1,380,380,Georgia: Government,812,812,Government of Georgia - National Guard and Mkhedrioni,63,63,Government of Georgia,332,332,National Guard and Mkhedrioni,1,"""Straits Times,1992-01-06,Rebels open fire to force out Georgian President""",Straits Times,1992-01-06,Rebels open fire to force out Georgian President,-,1,Tbilisi town,-,Tbilisi region,-,41.716667,44.783333,POINT (44.783333 41.716667),189810,Georgia,372,Europe,1,1,01/04/1992 00:00:00,01/04/1992 00:00:00,0,1,0,0,1,1,1,372.0,-,41
266300,GRG-1992-1-812-1,1992,False,Clear,1,380,380,Georgia: Government,812,812,Government of Georgia - National Guard and Mkhedrioni,63,63,Government of Georgia,332,332,National Guard and Mkhedrioni,1,"""Reuters News,1992-01-06,GAMSAKHURDIA FLEES GEORGIA, REBELS TRIUMPH.""",Reuters News,1992-01-06,"GAMSAKHURDIA FLEES GEORGIA, REBELS TRIUMPH.","Geler Balikhaladni, a Gamsakhurdia guard captured in the night.",1,Tbilisi town,-,Tbilisi region,-,41.716667,44.783333,POINT (44.783333 41.716667),189810,Georgia,372,Europe,1,1,01/05/1992 00:00:00,01/05/1992 00:00:00,0,0,0,3,3,3,3,372.0,-,41
194907,GEO-2008-1-297-475,2008,True,Clear,1,393,393,Georgia: South Ossetia,840,840,Government of Georgia - Republic of South Ossetia,63,63,Government of Georgia,343,343,Republic of South Ossetia,-1,"BBC Monitoring Caucasus 2008-03-03 ""South Ossetian leader demands tighter security to thwart Georgian ""terrorism",-,-,-,pro-separatist South Ossetian Press and Information Committee website,1,Dmanisi town,village of Dmenisi,Kvemo Kartli region,Dmenisi district,41.329804,44.2073,POINT (44.2073 41.329804),189089,Georgia,372,Europe,1,1,02/28/2008 00:00:00,02/28/2008 00:00:00,0,0,0,0,0,3,0,372.0,-,41
194923,GEO-2008-1-297-476,2008,True,Clear,1,393,393,Georgia: South Ossetia,840,840,Government of Georgia - Republic of South Ossetia,63,63,Government of Georgia,343,343,Republic of South Ossetia,-1,"JIR 2008-08-14 ""Baiting the bear-Georgia plays Russian rulette",-,-,-,-,5,South Ossetia,-,-,-,42.333333,44.0,POINT (44 42.333333),190529,Georgia,372,Europe,1,1,03/27/2008 00:00:00,03/27/2008 00:00:00,0,0,0,0,0,1,0,372.0,-,41
